"","'Page number","'Layout","'Text","'Reading Order","'Confidence score % (Layout)","file"
"141","'1","'Text 3","'Taylor & Francis makes every effort to ensure the accuracy of all the information (the ""Content"") contained in the publications on our platform. However, Taylor & Francis, our agents, and our licensors make no representations or warranties whatsoever as to the accuracy, completeness, or suitability for any purpose of the Content. Any opinions and views expressed in this publication are the opinions and views of the authors, and are not the views of or endorsed by Taylor & Francis. The accuracy of the Content should not be relied upon and should be independently verified with primary sources of information. Taylor and Francis shall not be liable for any losses, actions, claims, proceedings, demands, costs, expenses, damages, and other liabilities whatsoever or howsoever caused arising directly or indirectly in connection with, in relation to or arising out of the use of the Content.","'7","'97.16796875","04597226108459674/layout.csv"
"142","'1","'Text 4","'This article may be used for research, teaching, and private study purposes. Any substantial or systematic reproduction, redistribution, reselling, loan, sub-licensing, systematic supply, or distribution in any form to anyone is expressly forbidden. Terms & Conditions of access and use can be found at http:// www.tandfonline.com/page/terms-and-conditions","'8","'92.87109375","04597226108459674/layout.csv"
"143","'2","'Text 5","'The W class is 245 feet long with a 1,050 tons displacement. It has a speed of 16 knots on the surface and 13 knots submerged, and a radius of action of 10,000 miles. There are about 130 of these in service. The Z class is 290 feet long with a sub- merged displacement of 2,600 tons. It is capable of 20 knots on the surface and 13 knots submerged, with a radius in excess of 20,000 miles. There are at least 20 of these in service. A small number have been con- verted to fire missiles, probably in a manner similar to the G class. They are stationed principally in the Baltic and the Far East. The K and Q type, which were built between 1945 and 1955, are medium range vessels; their radius of action is about 7,000 miles and their displacement varies from 1,400 to 680 tons.","'9","'27.19726563","04597226108459674/layout.csv"
"144","'2","'Section header 2","'(ii) Surface Ships","'10","'92.43164063","04597226108459674/layout.csv"
"145","'2","'List 1",NA,"'11","'26.92871094","04597226108459674/layout.csv"
"146","'2","'Text 6 - Part of List 1","'The surface ships of the Soviet Navy consist of :","'12","'50.87890625","04597226108459674/layout.csv"
"147","'2","'Text 7 - Part of List 1","'(There are also a number of disguised trawlers used for radar and recon- naissance purposes.)","'13","'49.02343750","04597226108459674/layout.csv"
"148","'2","'Text 8 - Part of List 1","'These are distributed more or less equally between the Baltic, Black Sea, Northern and Pacific fleets.","'14","'50.00000000","04597226108459674/layout.csv"
"149","'2","'Table 1",NA,"'15","'36.30371094","04597226108459674/layout.csv"
"150","'2","'Text 9","'The cruisers are of three different types:","'16","'50.29296875","04597226108459674/layout.csv"
"151","'2","'List 2",NA,"'17","'75.34179688","04597226108459674/layout.csv"
"152","'2","'Text 10 - Part of List 2","'(a) 17 Sverdlov, launched between 1951 and 1957, displacement 15,500 tons, speed 34 knots, armament 12 152 mm. guns and 32 anti-aircraft guns;","'18","'83.74023438","04597226108459674/layout.csv"
"153","'2","'Text 11 - Part of List 2","'(b) 5 Chapayev class, completed between 1948 and 1951, of 11,500 tons displacement, with the same speed and armament as the Sverdlov;","'19","'88.81835938","04597226108459674/layout.csv"
"154","'2","'Text 12 - Part of List 2","'(c) 6 Kirov and Gorki class, launched between 1936 and 1945, displacement 8,500 tons, speed 30 knots, armament 9 180 mm. guns and 20 anti-aircraft guns.","'20","'79.83398438","04597226108459674/layout.csv"
"155","'2","'Text 13","'Four or more almost completed Sverdlov cruisers appear to have been scrapped.","'21","'51.07421875","04597226108459674/layout.csv"
"156","'2","'Text 14","'The greater part of the destroyers are modern, having been constructed since 1950, and some are fitted with guided missiles.","'22","'69.67773438","04597226108459674/layout.csv"
"157","'2","'Text 15","'Their displacement varies from 1,000 to 2,700 tons, and their speed from 28 to 38 knots.","'23","'88.42773438","04597226108459674/layout.csv"
"158","'2","'Section header 3","'(iii) Fleet Air Arm","'24","'53.12500000","04597226108459674/layout.csv"
"159","'2","'Text 16","'There are no aircraft carriers in the Soviet Navy, but there is a land-based Fleet Air Arm which now appears to be getting a lower priority than formerly. It consists mainly of:","'25","'94.14062500","04597226108459674/layout.csv"
"160","'2","'List 3",NA,"'26","'59.81445313","04597226108459674/layout.csv"
"161","'2","'Text 17 - Part of List 3","'(a) the torpedo-carrying IL 28 Beagle and TU 14 Bosun with ranges of 1,500-1,800 miles;","'27","'93.99414063","04597226108459674/layout.csv"
"162","'2","'Text 18 - Part of List 3","'(b) the TU 16 Badger - range of 3,500 miles.","'28","'88.28125000","04597226108459674/layout.csv"
"163","'2","'Text 19","'A new twin-jet swept-wing flying boat and an anti-submarine turbine helicopter with a short range missile were displayed in 1961.","'29","'89.40429688","04597226108459674/layout.csv"
"164","'2","'Section header 4","'(iv) Sea-to-ground Missiles","'30","'81.00585938","04597226108459674/layout.csv"
"165","'2","'Text 20","'There are believed to be two types. One has a range of about 100 miles and the other of about 400 miles. The 100 miles range missile is believed to be solid fuelled and can be fired either from a surface craft or a surfaced submarine. The 400-mile missile is designed for submarines but can only be fired from the surface.","'31","'92.28515625","04597226108459674/layout.csv"
"166","'2","'Text 21","'Soviet claims to have an equivalent of the Polaris missile, which can be fired from a submerged submarine, are misleading.","'32","'64.94140625","04597226108459674/layout.csv"
"167","'2","'Section header 5","'THE WARSAW PACT NATIONS","'33","'86.52343750","04597226108459674/layout.csv"
"168","'2","'Text 22","'It is estimated that the seven Soviet satellites can muster about 68 regular divisions, mainly of the conventional type. These satellites' armed forces represent a total of about 990,300 men under arms (a significant in- crease over 1960), and in addition there are about 360,000 men in paramalitary forma- tions.","'34","'94.67773438","04597226108459674/layout.csv"
"169","'2","'Text 23","'The following are the estimated strength of their armed forces with their total popu- lation in brackets:","'35","'85.20507813","04597226108459674/layout.csv"
"170","'2","'Table 2",NA,"'36","'44.06738281","04597226108459674/layout.csv"
"171","'2","'Page number 1","'6","'37","'88.28125000","04597226108459674/layout.csv"
"172","'3","'Text 24","'East Germany* (16,213,000) 100,000 Hungary (10,002,000) 80,500 Albania (1,607,000) 27,800","'38","'63.33007813","04597226108459674/layout.csv"
"173","'3","'Text 25","'The satellite air forces number a total of about 2,900 planes, about 80 per cent of which are jet fighters.","'39","'84.76562500","04597226108459674/layout.csv"
"174","'3","'Text 26","'The satellite naval forces are of little importance and only of value for local defence.","'40","'93.45703125","04597226108459674/layout.csv"
"175","'3","'Section header 6","'CHINA","'41","'46.48437500","04597226108459674/layout.csv"
"176","'3","'Text 27","'The Army","'42","'43.57910156","04597226108459674/layout.csv"
"177","'3","'List 4",NA,"'43","'33.93554688","04597226108459674/layout.csv"
"178","'3","'Text 28 - Part of List 4","'(i) The Army consists of 2,216,000 men, organized in: approximately 115 divisions of infantry; 2 or 3 armoured divisions; 1 or 2 airborne divisions; supporting troops; and cavalry for desert areas.","'44","'90.38085938","04597226108459674/layout.csv"
"179","'3","'Text 29 - Part of List 4","'There are 125,000,000 men of military age in 1961. About 700,000 are called up each year, and serve three years in the Army.","'45","'88.52539063","04597226108459674/layout.csv"
"180","'3","'Text 30 - Part of List 4","'(ii) The armed forces are organized by the Ministry of Defence, advised by a National Defence Council whose Chairman is the Chairman of the People's Republic: control is exercised through 13 Military Regions. The Land Army consists of about 30-35 armies. These are of 3 divisions each, i.e. an Army is equivalent to a Western Army Corps. In peacetime there is no operational headquarters higher than the Army; but in wartime Armies are grouped in Field Armies. The strength of an active Army could be between 50,000-60,000.","'46","'97.02148438","04597226108459674/layout.csv"
"181","'3","'Text 31 - Part of List 4","'(iii) No reliable figures are available for the size of the Militia, but the declared inten-","'47","'85.83984375","04597226108459674/layout.csv"
"182","'3","'Text 32","'* The population of East Germany is 17,298,000 if East Berlin is included. The figure for its armed forces may rise markedly during the coming year as a result of conscription and if para-military formations such as the 75,000 man Bereitschaftspolizei are incorporated into the regular forces.","'48","'70.26367188","04597226108459674/layout.csv"
"183","'3","'Text 33","'tion is to embody every third person in the population. It is static, sketchily armed, and organized as much for forced labour as defence. The Public Security forces, includ- ing the armed police, consist of about 200,000 men.","'49","'96.87500000","04597226108459674/layout.csv"
"184","'3","'Text 34","'The Air Force","'50","'39.69726563","04597226108459674/layout.csv"
"185","'3","'Text 35","'This has a total strength of 3,000 aircraft, including 400 naval aircraft. China is now building jet fighters and trainers, but the backbone of the force consists of Soviet MIG 15s, 17s and probably 19s, IL 28 light bombers and helicopters. Training is in- hibited by shortage of aviation spirit.","'51","'97.36328125","04597226108459674/layout.csv"
"186","'3","'Section header 7","'The Navy","'52","'44.36035156","04597226108459674/layout.csv"
"187","'3","'Text 36","'China has no operational ships heavier than destroyers, of which there are 4. There are 26 submarines (a small increase on 1960), of which half are Soviet W class medium range craft; frigates; MTBs; gun- boats and patrol craft. The Navy is not an offensive force and is ineffective except for inshore defence.","'53","'97.36328125","04597226108459674/layout.csv"
"188","'3","'Text 37","'THE FAR EAST","'54","'54.19921875","04597226108459674/layout.csv"
"189","'3","'Text 38","'NORTH KOREA","'55","'40.82031250","04597226108459674/layout.csv"
"190","'3","'Text 39","'The Soviet Union concluded a mutual defence treaty with North Korea on July 7, 1961. The North Korean forces are estimated at 338,000 men.","'56","'96.92382813","04597226108459674/layout.csv"
"191","'3","'Section header 8","'NORTH VIETNAM","'57","'45.50781250","04597226108459674/layout.csv"
"192","'3","'Text 40","'Both the Soviet Union and China assist in the support of a strong army which is estimated at 266,000 men.","'58","'96.19140625","04597226108459674/layout.csv"
"193","'3","'Page number 2","'7","'59","'63.76953125","04597226108459674/layout.csv"
"194","'1","'Header 1","'This article was downloaded by: [University of Arizona] On: 28 October 2014, At: 19:16 Publisher: Routledge Informa Ltd Registered in England and Wales Registered Number: 1072954 Registered office: Mortimer House, 37-41 Mortimer Street, London W1T 3JH, UK","'0","'77.44140625","04597226108459675/layout.csv"
"195","'1","'Figure 1",NA,"'1","'77.68554688","04597226108459675/layout.csv"
"196","'1","'Title 1","'The Military Balance","'2","'35.49804688","04597226108459675/layout.csv"
"197","'1","'Text 1","'Publication details, including instructions for authors and subscription information: http://www.tandfonline.com/loi/tmib20","'3","'57.08007813","04597226108459675/layout.csv"
"198","'1","'Section header 1","'China","'4","'40.35644531","04597226108459675/layout.csv"
"199","'1","'Text 2","'Published online: 22 Jan 2009.","'5","'52.83203125","04597226108459675/layout.csv"
"200","'1","'Text 3","'To cite this article: (1961) China, The Military Balance, 61:1, 7-7, DOI: 10.1080/04597226108459675 To link to this article: http://dx.doi.org/10.1080/04597226108459675","'6","'95.65429688","04597226108459675/layout.csv"
"201","'1","'Section header 2","'PLEASE SCROLL DOWN FOR ARTICLE","'7","'81.88476563","04597226108459675/layout.csv"
"202","'1","'Text 4","'Taylor & Francis makes every effort to ensure the accuracy of all the information (the ""Content"") contained in the publications on our platform. However, Taylor & Francis, our agents, and our licensors make no representations or warranties whatsoever as to the accuracy, completeness, or suitability for any purpose of the Content. Any opinions and views expressed in this publication are the opinions and views of the authors, and are not the views of or endorsed by Taylor & Francis. The accuracy of the Content should not be relied upon and should be independently verified with primary sources of information. Taylor and Francis shall not be liable for any losses, actions, claims, proceedings, demands, costs, expenses, damages, and other liabilities whatsoever or howsoever caused arising directly or indirectly in connection with, in relation to or arising out of the use of the Content.","'8","'97.21679688","04597226108459675/layout.csv"
"203","'1","'Text 5","'This article may be used for research, teaching, and private study purposes. Any substantial or systematic reproduction, redistribution, reselling, loan, sub-licensing, systematic supply, or distribution in any form to anyone is expressly forbidden. Terms & Conditions of access and use can be found at http:// www.tandfonline.com/page/terms-and-conditions","'9","'94.43359375","04597226108459675/layout.csv"
"204","'2","'Text 6","'East Germany* (16,213,000) 100,000 Hungary (10,002,000) 80,500 Albania (1,607,000) 27,800","'10","'62.69531250","04597226108459675/layout.csv"
"205","'2","'Text 7","'The satellite air forces number a total of about 2,900 planes, about 80 per cent of which are jet fighters.","'11","'86.52343750","04597226108459675/layout.csv"
"206","'2","'Text 8","'The satellite naval forces are of little importance and only of value for local defence.","'12","'93.94531250","04597226108459675/layout.csv"
"207","'2","'Section header 3","'CHINA","'13","'47.65625000","04597226108459675/layout.csv"
"208","'2","'Text 9","'The Army","'14","'43.31054688","04597226108459675/layout.csv"
"209","'2","'List 1",NA,"'15","'32.69042969","04597226108459675/layout.csv"
"210","'2","'Text 10 - Part of List 1","'(i) The Army consists of 2,216,000 men, organized in: approximately 115 divisions of infantry; 2 or 3 armoured divisions; 1 or 2 airborne divisions; supporting troops; and cavalry for desert areas.","'16","'90.86914063","04597226108459675/layout.csv"
"211","'2","'Text 11 - Part of List 1","'There are 125,000,000 men of military age in 1961. About 700,000 are called up each year, and serve three years in the Army.","'17","'89.30664063","04597226108459675/layout.csv"
"212","'2","'Text 12 - Part of List 1","'(ii) The armed forces are organized by the Ministry of Defence, advised by a National Defence Council whose Chairman is the Chairman of the People's Republic: control is exercised through 13 Military Regions. The Land Army consists of about 30-35 armies. These are of 3 divisions each, i.e. an Army is equivalent to a Western Army Corps. In peacetime there is no operational headquarters higher than the Army; but in wartime Armies are grouped in Field Armies. The strength of an active Army could be between 50,000-60,000.","'18","'97.07031250","04597226108459675/layout.csv"
"213","'2","'Text 13 - Part of List 1","'(iii) No reliable figures are available for the size of the Militia, but the declared inten-","'19","'86.66992188","04597226108459675/layout.csv"
"214","'2","'Text 14","'* The population of East Germany is 17,298,000 if East Berlin is included. The figure for its armed forces may rise markedly during the coming year as a result of conscription and if para-military formations such as the 75,000 man Bereitschaftspolizei are incorporated into the regular forces.","'20","'73.38867188","04597226108459675/layout.csv"
"215","'2","'Text 15","'tion is to embody every third person in the population. It is static, sketchily armed, and organized as much for forced labour as defence. The Public Security forces, includ- ing the armed police, consist of about 200,000 men.","'21","'96.77734375","04597226108459675/layout.csv"
"216","'2","'Section header 4","'The Air Force","'22","'43.40820313","04597226108459675/layout.csv"
"217","'2","'Text 16","'This has a total strength of 3,000 aircraft, including 400 naval aircraft. China is now building jet fighters and trainers, but the backbone of the force consists of Soviet MIG 15s, 17s and probably 19s, IL 28 light bombers and helicopters. Training is in- hibited by shortage of aviation spirit.","'23","'97.31445313","04597226108459675/layout.csv"
"218","'2","'Section header 5","'The Navy","'24","'45.50781250","04597226108459675/layout.csv"
"219","'2","'Text 17","'China has no operational ships heavier than destroyers, of which there are 4. There are 26 submarines (a small increase on 1960), of which half are Soviet W class medium range craft; frigates; MTBs; gun- boats and patrol craft. The Navy is not an offensive force and is ineffective except for inshore defence.","'25","'97.36328125","04597226108459675/layout.csv"
"220","'2","'Text 18","'THE FAR EAST","'26","'54.88281250","04597226108459675/layout.csv"
"221","'2","'Text 19","'NORTH KOREA","'27","'40.16113281","04597226108459675/layout.csv"
"222","'2","'Text 20","'The Soviet Union concluded a mutual defence treaty with North Korea on July 7, 1961. The North Korean forces are estimated at 338,000 men.","'28","'97.02148438","04597226108459675/layout.csv"
"223","'2","'Section header 6","'NORTH VIETNAM","'29","'46.48437500","04597226108459675/layout.csv"
"224","'2","'Text 21","'Both the Soviet Union and China assist in the support of a strong army which is estimated at 266,000 men.","'30","'96.28906250","04597226108459675/layout.csv"
"225","'2","'Page number 1","'7","'31","'64.06250000","04597226108459675/layout.csv"
"226","'1","'Header 1","'This article was downloaded by: [University of Sussex Library] On: 14 January 2015, At: 02:27 Publisher: Routledge Informa Ltd Registered in England and Wales Registered Number: 1072954 Registered office: Mortimer House, 37-41 Mortimer Street, London W1T 3JH, UK","'0","'85.25390625","04597226108459676/layout.csv"
"227","'1","'Figure 1",NA,"'1","'90.91796875","04597226108459676/layout.csv"
"228","'1","'Title 1","'The Military Balance","'2","'35.76660156","04597226108459676/layout.csv"
"229","'1","'Text 1","'Publication details, including instructions for authors and subscription information: http://www.tandfonline.com/loi/tmib20","'3","'26.78222656","04597226108459676/layout.csv"
"230","'1","'Header 2","'The Far East Published online: 22 Jan 2009.","'4","'40.25878906","04597226108459676/layout.csv"
"231","'1","'Text 2","'To cite this article: (1961) The Far East, The Military Balance, 61:1, 7-7, DOI: 10.1080/04597226108459676 To link to this article: http://dx.doi.org/10.1080/04597226108459676","'5","'94.43359375","04597226108459676/layout.csv"
"232","'1","'Section header 1","'PLEASE SCROLL DOWN FOR ARTICLE","'6","'84.91210938","04597226108459676/layout.csv"
"233","'1","'Text 3","'Taylor & Francis makes every effort to ensure the accuracy of all the information (the ""Content"") contained in the publications on our platform. However, Taylor & Francis, our agents, and our licensors make no representations or warranties whatsoever as to the accuracy, completeness, or suitability for any purpose of the Content. Any opinions and views expressed in this publication are the opinions and views of the authors, and are not the views of or endorsed by Taylor & Francis. The accuracy of the Content should not be relied upon and should be independently verified with primary sources of information. Taylor and Francis shall not be liable for any losses, actions, claims, proceedings, demands, costs, expenses, damages, and other liabilities whatsoever or howsoever caused arising directly or indirectly in connection with, in relation to or arising out of the use of the Content.","'7","'96.63085938","04597226108459676/layout.csv"
"234","'1","'Text 4","'This article may be used for research, teaching, and private study purposes. Any substantial or systematic reproduction, redistribution, reselling, loan, sub-licensing, systematic supply, or distribution in any form to anyone is expressly forbidden. Terms & Conditions of access and use can be found at http:// www.tandfonline.com/page/terms-and-conditions","'8","'93.55468750","04597226108459676/layout.csv"
"235","'2","'Text 5","'East Germany* (16,213,000) 100,000 Hungary (10,002,000) 80,500 Albania (1,607,000) 27,800","'9","'65.33203125","04597226108459676/layout.csv"
"236","'2","'Text 6","'The satellite air forces number a total of about 2,900 planes, about 80 per cent of which are jet fighters.","'10","'93.06640625","04597226108459676/layout.csv"
"237","'2","'Text 7","'The satellite naval forces are of little importance and only of value for local defence.","'11","'95.65429688","04597226108459676/layout.csv"
"238","'2","'Section header 2","'CHINA","'12","'50.00000000","04597226108459676/layout.csv"
"239","'2","'Text 8","'The Army","'13","'41.77246094","04597226108459676/layout.csv"
"240","'2","'List 1",NA,"'14","'39.50195313","04597226108459676/layout.csv"
"241","'2","'Text 9 - Part of List 1","'(i) The Army consists of 2,216,000 men, organized in: approximately 115 divisions of infantry; 2 or 3 armoured divisions; 1 or 2 airborne divisions; supporting troops; and cavalry for desert areas.","'15","'91.74804688","04597226108459676/layout.csv"
"242","'2","'Text 10 - Part of List 1","'There are 125,000,000 men of military age in 1961. About 700,000 are called up each year, and serve three years in the Army.","'16","'87.40234375","04597226108459676/layout.csv"
"243","'2","'Text 11 - Part of List 1","'(ii) The armed forces are organized by the Ministry of Defence, advised by a National Defence Council whose Chairman is the Chairman of the People's Republic: control is exercised through 13 Military Regions. The Land Army consists of about 30-35 armies. These are of 3 divisions each, i.e. an Army is equivalent to a Western Army Corps. In peacetime there is no operational headquarters higher than the Army; but in wartime Armies are grouped in Field Armies. The strength of an active Army could be between 50,000-60,000.","'17","'97.07031250","04597226108459676/layout.csv"
"244","'2","'Text 12 - Part of List 1","'(iii) No reliable figures are available for the size of the Militia, but the declared inten-","'18","'88.13476563","04597226108459676/layout.csv"
"245","'2","'Text 13","'* The population of East Germany is 17,298,000 if East Berlin is included. The figure for its armed forces may rise markedly during the coming year as a result of conscription and if para-military formations such as the 75,000 man Bereitschaftspolizei are incorporated into the regular forces.","'19","'73.38867188","04597226108459676/layout.csv"
"246","'2","'Text 14","'tion is to embody every third person in the population. It is static, sketchily armed, and organized as much for forced labour as defence. The Public Security forces, includ- ing the armed police, consist of about 200,000 men.","'20","'96.97265625","04597226108459676/layout.csv"
"247","'2","'Section header 3","'The Air Force","'21","'43.96972656","04597226108459676/layout.csv"
"248","'2","'Text 15","'This has a total strength of 3,000 aircraft, including 400 naval aircraft. China is now building jet fighters and trainers, but the backbone of the force consists of Soviet MIG 15s, 17s and probably 19s, IL 28 light bombers and helicopters. Training is in- hibited by shortage of aviation spirit.","'22","'97.46093750","04597226108459676/layout.csv"
"249","'2","'Section header 4","'The Navy","'23","'48.92578125","04597226108459676/layout.csv"
"250","'2","'Text 16","'China has no operational ships heavier than destroyers, of which there are 4. There are 26 submarines (a small increase on 1960), of which half are Soviet W class medium range craft; frigates; MTBs; gun- boats and patrol craft. The Navy is not an offensive force and is ineffective except for inshore defence.","'24","'97.50976563","04597226108459676/layout.csv"
"251","'2","'Text 17","'THE FAR EAST","'25","'53.32031250","04597226108459676/layout.csv"
"252","'2","'Section header 5","'NORTH KOREA","'26","'44.45800781","04597226108459676/layout.csv"
"253","'2","'Text 18","'The Soviet Union concluded a mutual defence treaty with North Korea on July 7, 1961. The North Korean forces are estimated at 338,000 men.","'27","'97.11914063","04597226108459676/layout.csv"
"254","'2","'Section header 6","'NORTH VIETNAM","'28","'55.56640625","04597226108459676/layout.csv"
"255","'2","'Text 19","'Both the Soviet Union and China assist in the support of a strong army which is estimated at 266,000 men.","'29","'96.43554688","04597226108459676/layout.csv"
"256","'2","'Page number 1","'7","'30","'57.56835938","04597226108459676/layout.csv"
"257","'1","'Header 1","'This article was downloaded by: [University of California Santa Cruz] On: 11 February 2015, At: 06:21 Publisher: Routledge Informa Ltd Registered in England and Wales Registered Number: 1072954 Registered office: Mortimer House, 37-41 Mortimer Street, London W1T 3JH, UK","'0","'81.25000000","04597226108459677/layout.csv"
"258","'1","'Figure 1",NA,"'1","'86.86523438","04597226108459677/layout.csv"
"259","'1","'Title 1","'The Military Balance","'2","'35.22949219","04597226108459677/layout.csv"
"260","'1","'Text 1","'Publication details, including instructions for authors and subscription information: http://www.tandfonline.com/loi/tmib20","'3","'46.38671875","04597226108459677/layout.csv"
"261","'1","'Text 2","'Strategic forces Published online: 22 Jan 2009.","'4","'32.69042969","04597226108459677/layout.csv"
"262","'1","'Text 3","'To cite this article: (1961) Strategic forces, The Military Balance, 61:1, 8-9, DOI: 10.1080/04597226108459677 To link to this article: http://dx.doi.org/10.1080/04597226108459677","'5","'95.26367188","04597226108459677/layout.csv"
"263","'1","'Section header 1","'PLEASE SCROLL DOWN FOR ARTICLE","'6","'79.83398438","04597226108459677/layout.csv"
"264","'1","'Text 4","'Taylor & Francis makes every effort to ensure the accuracy of all the information (the ""Content"") contained in the publications on our platform. However, Taylor & Francis, our agents, and our licensors make no representations or warranties whatsoever as to the accuracy, completeness, or suitability for any purpose of the Content. Any opinions and views expressed in this publication are the opinions and views of the authors, and are not the views of or endorsed by Taylor & Francis. The accuracy of the Content should not be relied upon and should be independently verified with primary sources of information. Taylor and Francis shall not be liable for any losses, actions, claims, proceedings, demands, costs, expenses, damages, and other liabilities whatsoever or howsoever caused arising directly or indirectly in connection with, in relation to or arising out of the use of the Content.","'7","'96.92382813","04597226108459677/layout.csv"
"265","'1","'Text 5","'This article may be used for research, teaching, and private study purposes. Any substantial or systematic reproduction, redistribution, reselling, loan, sub-licensing, systematic supply, or distribution in any form to anyone is expressly forbidden. Terms & Conditions of access and use can be found at http:// www.tandfonline.com/page/terms-and-conditions","'8","'94.33593750","04597226108459677/layout.csv"
"266","'2","'Header 2","'PART II.","'9","'52.73437500","04597226108459677/layout.csv"
"267","'2","'Header 3","'THE WESTERN ALLIANCES","'10","'55.81054688","04597226108459677/layout.csv"
"268","'2","'Title 2","'STRATEGIC FORCES","'11","'42.16308594","04597226108459677/layout.csv"
"269","'2","'Text 6","'These are under national command and comprise the United States Strategic Air Command, RAF Bomber Command, the United States First and Seventh Fleets and the United States nuclear powered sub- marines, equipped with the Polaris missiles. In addition, IRBM bases in Europe are in operation or under construction. Exceptions to the nationally controlled strategic forces are the NATO controlled Striking Fleet Atlantic, which is also nationally designated the US Second Fleet and the NATO Carrier Striking Force, South, which is nationally designated the US Sixth Fleet, operating in the Mediterranean. An essential component of the strategic forces of the West is its air and missile warning systems.","'12","'99.07226563","04597226108459677/layout.csv"
"270","'2","'Section header 2","'(1) United States Air and Missile Bases","'13","'59.57031250","04597226108459677/layout.csv"
"271","'2","'Text 7","'The chief concern of United States defence in the eventuality of a general war will be a surprise attack by nuclear-armed ICBMs. For this, it is developing forces which can survive and respond to a first attack. Strategic Air Command is divided into","'14","'94.18945313","04597226108459677/layout.csv"
"272","'2","'List 1",NA,"'15","'90.42968750","04597226108459677/layout.csv"
"273","'2","'Text 8 - Part of List 1","'(a) the Fifth Air Force with Headquarters in California, and the Second and Eighth Air Force with Headquarters in Louisiana and Massachusetts.","'16","'95.75195313","04597226108459677/layout.csv"
"274","'2","'Text 9 - Part of List 1","'(b) the First Missile Division with Head- quarters in California.","'17","'96.14257813","04597226108459677/layout.csv"
"275","'2","'Text 10 - Part of List 1","'(c) the 16th Air Force in Spain, the 7th Air Division in the UK, and the 3rd Air Division based on Guam. Each of these overseas units operates several advance bases.","'18","'95.60546875","04597226108459677/layout.csv"
"276","'2","'Text 11","'Strategic Aircraft. The SAC has over 1,500 bombers capable of delivering nuclear bombs. Of these, some 1,000 are B.47s, and 600 are long-range B.52s based in the United States. Both types of aircraft use in-flight refuelling to extend their range. The B.58,","'19","'96.28906250","04597226108459677/layout.csv"
"277","'2","'Text 12","'of which there are between thirty and forty now in service, will partially replace the B.47.","'20","'43.57910156","04597226108459677/layout.csv"
"278","'2","'Text 13","'One-third of these forces is now kept con- tinuously on 'ground alert', which will enable them to leave their bases within 15 minutes of receiving warning of attack. The propor- tion is to be increased to one-half by the middle of 1962.","'21","'81.64062500","04597226108459677/layout.csv"
"279","'2","'Text 14","'Missiles. The First Missile Division oper- ates the Atlas and Titan ICBMs. The present long-term programme comprises 25 Atlas and Titan squadrons, including 6 Atlas squadrons with 12 missiles permanently on launchers. By early in 1962 three main bases of the present 'soft' Vandenberg and Warren types will have been completed. By then there will also be one 'hard' Titan base (at Denver, Colorado) and two more 'semi-hard' Atlas bases. This will mean that 54 Atlas and nine Titans are operational.","'22","'81.39648438","04597226108459677/layout.csv"
"280","'2","'Text 15","'The Snark guided missile is to be with- drawn by the end of 1961.","'23","'35.22949219","04597226108459677/layout.csv"
"281","'2","'Text 16","'The Minuteman, a solid propellant ICBM, capable of being mounted on a mobile base (though the first six squadrons are to be based on fixed sites), will not be operational until late in 1962.","'24","'52.44140625","04597226108459677/layout.csv"
"282","'2","'Section header 3","'(2) RAF Bomber Command","'25","'56.78710938","04597226108459677/layout.csv"
"283","'2","'Text 17","'RAF Bomber Command is equipped with about 180 Vulcan, Valiant and Victor bombers, capable of carrying free falling nuclear or conventional bombs. They are able to refuel in flight from Valiant jet tankers. (It is now doubtful if the guided stand-off bomb Blue Steel, with a range of 400 miles, will be available in 1962.)","'26","'95.31250000","04597226108459677/layout.csv"
"284","'2","'Section header 4","'(3) European Missile Bases","'27","'38.76953125","04597226108459677/layout.csv"
"285","'2","'Text 18","'There are sixty Thor IRBMs based in the United Kingdom. Work on the site for 30 Jupiter IRBMs in Italy is scheduled to be completed by the end of 1961. There is no","'28","'87.10937500","04597226108459677/layout.csv"
"286","'2","'Page number 1","'8","'29","'88.91601563","04597226108459677/layout.csv"
"287","'3","'Text 19","'evidence that work on the site for 15 more Jupiters in Turkey is proceeding.","'30","'98.33984375","04597226108459677/layout.csv"
"288","'3","'Section header 5","'(4) Seapower","'31","'45.70312500","04597226108459677/layout.csv"
"289","'3","'Text 20","'Surface Ships","'32","'75.68359375","04597226108459677/layout.csv"
"290","'3","'List 2",NA,"'33","'33.88671875","04597226108459677/layout.csv"
"291","'3","'Text 21 - Part of List 2","'(a) The United States 1st, 2nd, 6th and 7th Fleets each comprise about fifty ships and have aircraft carriers as a nucleus. The US First Fleet is based on the west coast of the United States, ready to be deployed separately or to augment the US Seventh Fleet in the Far East on a national basis.","'34","'78.90625000","04597226108459677/layout.csv"
"292","'3","'Text 22 - Part of List 2","'The other western nations have six air- craft carriers in the Atlantic area, and Britain's will shortly have a nuclear strike capability.","'35","'83.34960938","04597226108459677/layout.csv"
"293","'3","'Text 23 - Part of List 2","'(b) The United States nuclear powered submarine force, armed with the IRBM Polaris, is now operational. Six submarines, each equipped with 16 missiles, will be com- missioned by the end of 1961, and a further 3 by the end of 1962. The A.2, an improved version of the Polaris, with a range of 1,500 miles, is soon to be in production.","'36","'93.89648438","04597226108459677/layout.csv"
"294","'3","'Section header 6 - Part of List 2","'(5) Warning Systems","'37","'77.24609375","04597226108459677/layout.csv"
